Property_ID,Included_SPF_analysis,Excluded_SPF_analysis_reason,Whole_dataset_start,Whole_dataset_end,Whole_dataset_duration_days,Cleansed_dataset_start,Cleansed_dataset_end,Cleansed_dataset_duration_days,Selected_window_start,Selected_window_end,Max_quality_score_selected_window,Mean_quality_score_selected_window,SPFH2_selected_window,SPFH3_selected_window,SPFH4_selected_window,Whole_System_Energy_Consumed_selected_window,HP_Energy_Output_selected_window,IH_Energy_Consumed_selected_window,BUH_Energy_Consumed_selected_window,CP_Energy_Consumed_selected_window,Boiler_Energy_Output_selected_window,Difference_SPFH2_SCOP,Proportional_difference_SPFH2_SCOP,Ratio_SPFH2_SCOP,Mean_annual_SH_flow_temp_selected_window,Mean_annual_HW_flow_temp_selected_window,Mean_annual_Return_temp_selected_window,Winter_mean_SH_flow_temp_selected_window,Winter_mean_return_temp_selected_window,Max_SH_flow_temp_selected_window,Flow_>65C_flag_selected_window,Proportion_flow_>65C_selected_window,Temp_cleaning_outcome,SW_proportion_complete_Whole_System_Energy_Consumed,SW_proportion_complete_HP_Energy_Output,SW_proportion_complete_IH_Energy_Consumed,SW_proportion_complete_BUH_Energy_Consumed,SW_proportion_complete_CP_Energy_Consumed,SW_proportion_complete_Boiler_Energy_Output,Acceptable_windows_count,Acceptable_windows_SPFH2_mean,Acceptable_windows_SPFH2_std,Acceptable_windows_SPFH2_median,Acceptable_windows_SPFH3_mean,Acceptable_windows_SPFH3_std,Acceptable_windows_SPFH3_median,Acceptable_windows_SPFH4_mean,Acceptable_windows_SPFH4_std,Acceptable_windows_SPFH4_median,Included_coldest_day_analysis,Coldest_day_start,Coldest_day_COPH4,Coldest_day_External_Air_Temp_mean,Coldest_day_External_Air_Temp_max,Coldest_day_External_Air_Temp_min,Coldest_day_Internal_Air_Temp_mean,Coldest_day_Internal_Air_Temp_max,Coldest_day_Internal_Air_Temp_min,Coldest_day_Whole_System_Energy_Consumed,Coldest_day_HP_Energy_Output,Coldest_day_IH_Energy_Consumed,Coldest_day_BUH_Energy_Consumed,Coldest_day_CP_Energy_Consumed,Coldest_day_Boiler_Energy_Output,CD_proportion_complete_Whole_System_Energy_Consumed,CD_proportion_complete_HP_Energy_Output,CD_proportion_complete_IH_Energy_Consumed,CD_proportion_complete_BUH_Energy_Consumed,CD_proportion_complete_CP_Energy_Consumed,CD_proportion_complete_Boiler_Energy_Output
EOH0144,TRUE,,19/01/2021 15:02,24/07/2023 13:50,915.95,19/01/2021 15:04,24/07/2023 13:48,915.95,14/07/2022,14/07/2023,0,0,2.551,1.986,1.912,2287.19,3569.17,802.84,0,85.23,,-0.599,-19.02,1.23,38.27,41.26,32.94,41.53,36.26,59.06,FALSE,0,cleaned,1,1,1,,1,,423,2.544,0.01,2.549,2.09,0.08,2.085,2.038,0.093,2.033,FALSE,11/02/2021 00:00,0.088,-7.07,-0.4,-11.9,19.56,22.68,16.18,20.97,1.84,0,0,1.29,,1,1,,,1,
EOH0159,TRUE,,19/02/2021 11:28,28/09/2023 23:56,951.52,21/02/2021 00:00,28/09/2023 23:56,950,27/09/2022,27/09/2023,2,0.025,2.676,2.601,2.601,1410.6,3606.7,62.84,0,0,,-0.674,-20.12,1.25,24.36,26.41,22.19,22.83,20.68,55.52,FALSE,0,cleaned,0.975,0.975,0.975,,0.975,,234,2.699,0.047,2.691,2.589,0.071,2.575,2.589,0.071,2.575,TRUE,15/12/2022 00:00,2.709,-0.29,1.97,-1.87,13.63,13.73,13.42,14.48,39.22,0,0,0,,1,1,1,,1,
EOH0162,FALSE,Less than 1yr data available,15/11/2021 19:06,31/03/2022 23:58,136.2,16/11/2021 00:00,31/03/2022 23:56,136,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,04/01/2022 00:00,2.118,-0.99,0.59,-3.3,12.17,15.9,9.66,44.62,94.5,0,0,0.5,,1,1,,,1,
EOH0166,TRUE,,22/03/2021 15:28,29/09/2023 00:00,920.36,22/03/2021 15:30,28/09/2023 23:58,920.35,27/08/2022,27/08/2023,0,0,2.495,2.495,2.4,3288.13,7892.02,0,0,124.71,,-1.145,-31.46,1.46,40.95,41.83,38.23,41.59,38.92,61.59,FALSE,0,cleaned,1,1,1,,1,,399,2.536,0.051,2.496,2.536,0.051,2.496,2.386,0.029,2.398,TRUE,17/01/2023 00:00,1.816,-2.27,0.11,-4.29,19.93,20.86,19.53,45.66,82.9,0,0,0.97,,1,1,1,,1,
EOH0172,TRUE,,30/04/2021 09:14,28/09/2023 23:58,881.61,30/04/2021 09:16,28/09/2023 23:56,881.61,15/05/2021,15/05/2022,0,0,3.068,3.068,2.994,5448.25,16312.91,0,0,130.86,,-0.852,-21.74,1.28,44.27,46.28,42.08,46.14,43.54,75.85,TRUE,0.00107,cleaned,1,1,,,1,,513,3.068,0.008,3.068,3.068,0.008,3.068,2.998,0.009,3,FALSE,13/12/2022 00:00,0.521,-1.35,1.62,-4.46,,,,8.53,4.44,0,0,0.63,,1,1,,,1,
EOH0174,TRUE,,05/07/2021 13:56,14/09/2023 23:58,801.42,05/07/2021 13:56,14/09/2023 23:56,801.42,15/06/2022,15/06/2023,1,0,2.891,2.869,2.869,3522.45,10065.26,40.75,0,0,,-0.529,-15.47,1.18,36.84,38.03,33.06,37.57,33.67,59.11,FALSE,0,cleaned,0.996,0.994,0.996,,0.996,,420,2.85,0.031,2.837,2.829,0.032,2.815,2.829,0.032,2.815,TRUE,15/12/2022 00:00,2.561,-3.75,-0.11,-6.6,19.8,20.56,18.75,34.94,87.7,1.77,0,0,,0.989,0.989,0.986,,0.987,
EOH0177,TRUE,,29/06/2021 11:12,28/09/2023 23:58,821.53,29/06/2021 11:14,28/09/2023 23:56,821.53,23/02/2022,23/02/2023,2,0.003,3.162,3.162,2.898,2755.57,7986.48,0,0,229.96,,-0.808,-20.35,1.26,44.03,44.48,40.79,44.15,40.53,62.48,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,369,3.242,0.117,3.192,3.21,0.079,3.178,2.968,0.132,2.945,TRUE,13/12/2022 00:00,2.35,-1.6,0.49,-3.77,16.87,18.02,16.05,42.96,100.97,0,0,2.77,,1,1,1,,1,
EOH0184,TRUE,,20/11/2020 12:26,25/06/2023 17:04,947.19,20/11/2020 12:28,25/06/2023 17:02,947.19,24/06/2022,24/06/2023,1,0,2.242,2.239,2.239,2244.93,5022.3,5.12,0,0,,-0.818,-26.72,1.36,36.13,48.31,33.49,44.46,41.39,73.69,TRUE,0.01162,cleaned,0.999,0.999,0.999,,0.999,,483,2.485,0.138,2.527,2.475,0.132,2.522,2.474,0.132,2.522,TRUE,13/12/2022 00:00,2.097,-6.42,-2.6,-8.37,19.3,20.25,18.31,26.94,56.48,0.03,0,0,,1,1,1,,1,
EOH0185,TRUE,,26/01/2021 15:30,12/05/2023 16:14,836.03,26/01/2021 15:32,12/05/2023 16:12,836.03,06/05/2021,06/05/2022,3.3,0.58,2.47,2.47,2.269,1560.34,3540.93,0,0,126.67,2516.36,-0.49,-16.56,1.2,34.75,34.75,31,35.75,31.92,57.34,FALSE,0,cleaned,0.999,0.999,,,0.999,0.878,104,2.467,0.019,2.466,2.467,0.019,2.466,2.274,0.02,2.268,FALSE,13/12/2022 00:00,1.171,-5.52,-2.97,-7.94,,,,6.95,8.14,0,0,1.41,46.86,1,1,,,1,0.999
EOH0196,TRUE,,02/09/2021 15:32,28/09/2023 23:58,756.35,02/09/2021 15:36,28/09/2023 23:56,756.35,06/06/2022,06/06/2023,3.3,0.831,2.687,2.687,2.443,1502.22,3669.76,0,0,136.44,3654.69,,,,38.62,38.62,33.96,39.25,34.15,55.42,FALSE,0,cleaned,0.999,0.999,,,0.999,0.983,273,2.701,0.04,2.687,2.701,0.04,2.687,2.445,0.055,2.443,FALSE,13/12/2022 00:00,0.125,-5.52,-2.97,-7.94,18.45,20.39,16.07,3.29,0.41,0,0,1.37,0.34,1,1,,,1,0.999
EOH0200,TRUE,,01/10/2021 15:12,29/09/2023 00:00,727.37,01/10/2021 15:12,28/09/2023 23:58,727.37,23/07/2022,23/07/2023,1,0,2.942,2.942,2.834,2739.92,7764.28,0,0,101.24,,-0.448,-13.2,1.15,38.63,43.31,36.65,42.13,39.81,72.94,TRUE,0.00042,cleaned,0.999,0.999,,,0.999,,359,3.003,0.066,2.973,3.003,0.066,2.973,2.882,0.052,2.859,TRUE,13/12/2022 00:00,2.273,-6.42,-2.6,-8.37,16.79,17.89,15.34,27.04,61.47,0,0,0.57,,1,1,,,1,
EOH0201,TRUE,,19/03/2021 14:28,28/09/2023 23:58,923.4,19/03/2021 19:12,28/09/2023 23:56,923.2,10/04/2021,10/04/2022,3.3,1.103,1.625,1.625,1.301,1194.16,1553.48,0,0,238.22,4898.04,-1.335,-45.1,1.82,38.82,38.82,35.94,39.01,36.22,55.03,FALSE,0,cleaned,0.999,0.999,,,0.999,0.989,436,1.416,0.141,1.372,1.416,0.141,1.372,1.068,0.152,1.012,FALSE,13/12/2022 00:00,0.486,-5.52,-2.97,-7.94,14.94,16.66,12.58,4.53,2.2,0,0,1.43,71.96,1,1,,,1,1
EOH0204,FALSE,SPF outside threshold,06/09/2021 10:14,24/07/2023 13:32,686.14,06/09/2021 10:14,24/07/2023 13:30,686.14,20/05/2022,20/05/2023,3.3,2.343,0.89,0.89,0.561,950.33,533.03,0,0,351.23,3684.95,,,,31.03,31.03,27.35,31.55,28.73,50.54,FALSE,0,cleaned,0.792,0.792,,,0.792,0.792,23,0.867,0.013,0.866,0.867,0.013,0.866,0.544,0.01,0.543,FALSE,13/12/2022 00:00,0.036,-5.52,-2.97,-7.94,13.78,14.54,13.12,3.13,0.11,0,0,1.38,68.05,1,1,,,1,1
EOH0205,FALSE,Less than 1yr data available,01/10/2021 07:32,31/03/2022 23:58,181.68,29/10/2021 09:30,29/10/2021 09:34,0,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,0,0,,,,
EOH0218,TRUE,,22/07/2021 15:20,28/09/2023 23:58,798.36,22/07/2021 15:22,28/09/2023 23:56,798.36,03/07/2022,03/07/2023,1,0,2.885,2.885,2.885,3490.06,10069.61,0,0,0,,-0.965,-25.06,1.33,35.33,40.77,32.64,38.72,35.87,73.38,TRUE,0.01513,cleaned,0.999,0.999,,,0.999,,397,2.995,0.115,2.939,2.995,0.115,2.939,2.995,0.115,2.939,TRUE,13/12/2022 00:00,2.224,-7.3,-5.2,-10.29,18.88,20.08,17.18,49.19,109.42,0,0,0,,1,1,,,1,
EOH0222,TRUE,,08/07/2021 12:02,29/09/2023 00:00,812.5,08/07/2021 12:04,28/09/2023 23:58,812.5,14/07/2021,14/07/2022,1,0.021,3.049,3.049,2.997,2546.13,7631.84,0,0,42.92,,-0.341,-10.06,1.11,36.88,40.56,34.45,39.44,36.87,76.28,TRUE,0.0003,cleaned,0.979,0.979,,,0.979,,119,3.049,0.002,3.049,3.049,0.002,3.049,2.998,0.002,2.997,TRUE,08/03/2023 00:00,2.665,-1.35,3.49,-6.72,18.46,19.73,16.44,18.7,49.84,0,0,0.19,,1,1,,,1,
EOH0226,TRUE,,13/04/2021 12:22,22/07/2023 10:54,829.94,13/04/2021 12:24,22/07/2023 10:52,829.94,20/05/2021,20/05/2022,1,0,2.92,2.836,2.714,3522.64,9412.61,147.37,0,151.99,,-0.52,-15.11,1.18,33.03,36.87,29.75,35.95,32.28,56.58,FALSE,0,cleaned,0.999,0.999,1,,0.999,,448,2.886,0.024,2.887,2.781,0.04,2.775,2.661,0.038,2.653,TRUE,13/12/2022 00:00,1.943,-5.52,-2.97,-7.94,,,,34.45,53.54,13.39,0,1.02,,1,1,1,,1,
EOH0227,TRUE,,17/05/2021 15:54,26/09/2023 17:48,862.08,13/06/2021 11:58,26/09/2023 17:46,835.24,17/03/2022,17/03/2023,2,0.014,2.742,2.742,2.707,5869.26,15886.77,0,0,75.59,,-1.168,-29.87,1.43,45.48,47.01,40.97,47.35,42.67,65.21,TRUE,0.00009,cleaned,0.987,0.983,,,0.987,,315,2.744,0.011,2.747,2.744,0.011,2.747,2.708,0.011,2.711,TRUE,13/12/2022 00:00,2.223,-5.52,-2.97,-7.94,25.51,28.38,22.56,58.25,129.48,0,0,0.65,,1,1,,,1,
EOH0231,TRUE,,12/02/2021 13:26,14/12/2022 14:52,670.06,18/06/2021 00:00,14/12/2022 14:50,544.62,04/07/2021,04/07/2022,2,0.002,2.687,2.566,2.468,6292.46,15097.47,431.62,0,241.68,,-0.463,-14.71,1.17,45.33,45.49,42.35,46.3,42.72,58.72,FALSE,0,cleaned,0.997,0.997,0.997,,0.997,,56,2.68,0.009,2.676,2.559,0.009,2.555,2.462,0.007,2.46,TRUE,28/11/2021 00:00,2.19,-1.24,0.2,-4.58,21.75,23,19.93,43.36,94.97,0,0,1.66,,1,1,1,,1,
EOH0233,TRUE,,11/08/2021 10:40,28/09/2023 23:58,778.55,11/08/2021 10:42,28/09/2023 23:56,778.55,13/07/2022,13/07/2023,0,0,3.52,3.52,3.406,4420.15,15054.87,0,0,143.01,,-0.11,-3.03,1.03,32.4,36.91,30.6,35.46,33.16,72.64,TRUE,0.0003,cleaned,1,1,,,1,,410,3.417,0.105,3.459,3.417,0.105,3.459,3.344,0.073,3.385,TRUE,13/12/2022 00:00,2.835,-6.42,-2.6,-8.37,20.26,20.83,19.83,40.98,116.18,0,0,0.43,,1,1,,,1,
EOH0234,TRUE,,21/05/2021 09:14,28/09/2023 23:58,860.61,21/05/2021 09:16,28/09/2023 23:56,860.61,28/09/2022,28/09/2023,3.3,0.038,2.352,2.337,2.251,2112.86,4734.3,22.47,0,77.47,,-1.468,-38.43,1.62,44.96,47.59,37.12,45.85,37.87,63.35,FALSE,0,cleaned,0.992,0.992,0.992,,0.992,,344,2.36,0.045,2.346,2.355,0.046,2.336,2.268,0.043,2.25,TRUE,17/01/2023 00:00,1.98,-2.27,0.11,-4.29,17.26,17.6,16.88,28.04,55.51,0,0,0.85,,1,1,1,,1,
EOH0236,FALSE,Quality score outside threshold,15/01/2021 14:52,29/09/2023 00:00,986.38,06/02/2021 00:00,28/09/2023 23:58,965,11/03/2022,11/03/2023,4,2.243,1.799,1.799,1.799,2074.17,3731.59,0,0,0,3722.28,,,,42.57,42.57,38.46,42.76,38.23,71.31,TRUE,0.0022,cleaned,0.252,0.252,,,0.252,0.252,98,1.832,0.024,1.839,1.832,0.024,1.839,1.832,0.024,1.839,FALSE,11/02/2021 00:00,0.915,-3.92,2.1,-8.2,,,,4.9,4.48,0,0,0,,1,1,,,1,
EOH0238,TRUE,,24/05/2021 14:06,29/09/2023 00:00,857.41,24/05/2021 14:08,28/09/2023 23:58,857.41,09/08/2022,09/08/2023,0,0,3.057,3.057,3,2792.94,8378.06,0,0,52.05,,-0.003,-0.11,1,38.49,41.4,36.33,41.34,39.02,74.47,TRUE,0.00017,cleaned,1,1,,,1,,313,3.075,0.026,3.071,3.075,0.026,3.071,3.018,0.026,3.014,TRUE,13/12/2022 00:00,1.943,-6.42,-2.6,-8.37,17.96,18.9,16.96,36.28,70.5,0,0,0.28,,1,1,,,1,
EOH0240,TRUE,,29/06/2021 12:04,28/09/2023 23:58,821.5,29/06/2021 12:06,28/09/2023 23:56,821.49,30/07/2022,30/07/2023,0,0,3.915,3.915,3.493,3486.21,12178.8,0,0,375.23,,0.145,3.84,0.96,34.42,35.6,30.41,37.46,32.77,55.69,TRUE,0.0003,cleaned,1,1,,,1,,453,3.558,0.312,3.548,3.558,0.312,3.548,3.285,0.18,3.255,TRUE,13/12/2022 00:00,2.549,-5.52,-2.97,-7.94,17.67,18.22,17.24,41.54,105.89,0,0,2.23,,1,1,,,1,
EOH0241,FALSE,Less than 1yr data available,28/07/2021 15:04,26/07/2022 23:58,363.37,28/07/2021 15:06,26/07/2022 23:56,363.37,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,31/03/2022 00:00,3.406,3.12,8.5,-2.1,19.57,21.01,18.63,31.01,105.6,0,0,0.5,,1,1,1,,1,
EOH0244,FALSE,SPF outside threshold,02/09/2021 15:56,28/09/2023 23:58,756.33,02/09/2021 15:56,28/09/2023 23:56,756.33,07/09/2022,07/09/2023,4,2.4,9.834,9.834,8.097,650.63,5268.3,0,0,114.91,4589.79,,,,38.15,38.15,35.28,39.85,36.92,79.85,TRUE,0.00356,cleaned,0.943,0.941,,,0.943,0.931,0,,,,,,,,,,FALSE,13/12/2022 00:00,14.631,-5.52,-2.97,-7.94,17.15,18.2,16.59,3.18,46.53,0,0,1.4,45.79,1,1,,,1,1
EOH0245,TRUE,,12/08/2021 11:34,29/09/2023 00:00,777.52,12/08/2021 11:38,28/09/2023 23:58,777.51,13/08/2021,13/08/2022,3.3,0.985,3.093,3.093,3.093,1008.24,3118,0,0,0,3789.76,,,,31.32,31.32,28.42,32.38,29.24,55.26,FALSE,0,cleaned,0.891,0.891,,,0.891,0.78,266,2.261,0.591,2.492,2.261,0.591,2.492,2.261,0.591,2.492,FALSE,13/12/2022 00:00,1.78,-5.52,-2.97,-7.94,12.25,13.93,11.11,0.18,0.32,0,0,0,37.64,1,1,,,1,1
EOH0248,TRUE,,01/06/2021 13:34,29/09/2023 00:00,849.43,01/06/2021 13:36,28/09/2023 23:58,849.43,30/08/2022,30/08/2023,1,0,3.074,2.978,2.959,3392.67,9883.14,156.03,0,21.26,,-1.066,-25.76,1.35,40.56,42.72,36.55,42.55,38.1,61.16,FALSE,0,cleaned,0.999,0.999,0.999,,0.999,,481,3.025,0.053,3.045,2.934,0.054,2.959,2.917,0.053,2.943,TRUE,12/12/2022 00:00,2.212,-3.87,-0.32,-5.95,17.82,19.53,16.71,41.03,90.76,0,0,0.19,,1,1,1,,1,
EOH0254,TRUE,,15/09/2021 13:44,04/09/2023 09:10,718.81,15/09/2021 13:46,04/09/2023 09:08,718.81,16/10/2021,16/10/2022,2,0.004,2.801,2.801,2.758,2574.67,7101.69,0,0,39.35,,-0.969,-25.7,1.35,46.19,47.68,42.38,47.75,44.11,73.07,TRUE,0.00296,cleaned,0.996,0.996,,,0.996,,327,2.782,0.012,2.779,2.782,0.012,2.779,2.737,0.012,2.734,TRUE,13/12/2022 00:00,2.098,-5.52,-2.97,-7.94,24.32,25.95,22.33,35.62,74.73,0,0,0.41,,1,1,,,1,
EOH0256,TRUE,,20/09/2021 16:30,28/09/2023 23:58,738.31,20/09/2021 16:32,28/09/2023 23:56,738.31,25/09/2022,25/09/2023,2,0.034,3.453,3.453,3.326,1885.21,6269.29,0,0,69.65,,-0.357,-9.37,1.1,33.83,38.71,30.49,35.97,32.02,58.64,FALSE,0,cleaned,0.965,0.965,0.965,,0.965,,337,3.412,0.041,3.413,3.412,0.041,3.413,3.29,0.032,3.289,TRUE,13/12/2022 00:00,2.456,-6.42,-2.6,-8.37,17.59,18.39,16.36,17.66,43.36,0,0,0.68,,1,1,1,,1,
EOH0257,TRUE,,23/03/2021 13:00,07/09/2023 13:44,898.03,23/03/2021 13:02,07/09/2023 13:42,898.03,17/08/2022,17/08/2023,0,0,2.377,2.285,2.158,2810.87,5887.39,178.36,0,155.86,,-1.193,-33.41,1.5,26.18,27,24.91,27.08,25.76,55.38,FALSE,0,cleaned,1,1,1,,1,,530,2.137,0.225,2.108,2.072,0.199,2.049,1.967,0.181,1.949,TRUE,13/12/2022 00:00,1.666,-5.52,-2.97,-7.94,,,,34.2,51.1,5.86,0,1.07,,1,1,1,,1,
EOH0258,TRUE,,04/12/2020 14:28,22/01/2023 17:12,779.11,13/08/2021 00:00,22/01/2023 17:10,527.72,30/08/2021,30/08/2022,3.3,1.745,2.91,2.91,2.748,2156.89,5928.12,0,0,119.53,6804.39,-0.48,-14.17,1.17,50.3,50.3,45.37,50.51,45.67,63.17,FALSE,0,cleaned,0.997,0.881,,,0.997,0.881,120,3.213,0.437,2.951,3.213,0.437,2.951,3.056,0.43,2.814,FALSE,13/12/2022 00:00,63.365,-7.3,-5.2,-10.29,24.23,26.31,22.25,2.15,135.92,0,0,0.38,1.37,1,1,,,1,1
EOH0276,TRUE,,23/04/2021 09:14,24/09/2023 08:50,883.98,23/04/2021 09:16,24/09/2023 08:48,883.98,30/07/2021,30/07/2022,2,0.002,2.603,2.53,2.438,2911.34,6969.8,126.98,0,106.77,,-0.617,-19.16,1.24,36.41,37.96,33.74,39.61,36.9,57.07,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,511,2.651,0.052,2.63,2.542,0.021,2.543,2.444,0.016,2.448,TRUE,13/12/2022 00:00,2.107,-5.52,-2.97,-7.94,17.61,19.55,17.08,25.83,48.25,6.17,0,0.78,,1,1,1,,1,
EOH0277,TRUE,,15/10/2021 09:58,29/09/2023 00:00,713.58,15/10/2021 09:58,28/09/2023 23:58,713.58,05/11/2021,05/11/2022,1,0.001,2.794,2.756,2.756,6425.12,17568.91,136.39,0,0,,,,,51.43,51.61,45.44,51.57,45.8,60.39,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,347,2.747,0.023,2.741,2.707,0.024,2.702,2.707,0.024,2.702,TRUE,15/12/2022 00:00,2.402,-3.75,-0.11,-6.6,18.38,19.34,17.96,67.32,161.72,0,0,0,,1,1,1,,1,
EOH0279,TRUE,,26/10/2020 00:02,28/09/2023 23:56,1068,26/10/2020 00:04,28/09/2023 23:56,1067.99,13/02/2021,13/02/2022,0,0,3.483,3.377,3.351,2830.08,9363.49,119.22,0,22.44,,-0.377,-9.77,1.11,33.97,34.93,29.03,32.7,28.38,62.24,FALSE,0,cleaned,1,1,1,,1,,321,3.542,0.24,3.687,3.437,0.222,3.569,3.406,0.214,3.535,TRUE,13/12/2022 00:00,2.827,-6.42,-2.6,-8.37,16.13,17.56,14.62,39.58,111.9,0,0,0.4,,1,1,1,,1,
EOH0283,FALSE,Quality score outside threshold,15/06/2021 15:10,26/07/2023 16:32,771.06,23/07/2021 00:00,26/07/2023 16:32,733.69,28/06/2022,28/06/2023,4,2.837,2.66,2.607,2.607,5738.66,14782.58,180.97,0,0,,,,,55.22,54.75,52.04,,,59.06,FALSE,0,sensor swaps not checked,0.054,0.054,0.054,,0.054,,5,2.66,0,2.66,2.608,0,2.607,2.608,0,2.607,TRUE,14/01/2022 00:00,2.226,0.31,8.8,-3.6,19.05,19.45,18.68,51.22,103.28,10.72,0,0,,1,1,1,,1,
EOH0286,TRUE,,11/06/2021 10:38,28/09/2023 23:58,839.56,11/06/2021 10:40,28/09/2023 23:56,839.55,13/06/2021,13/06/2022,2,0.067,3.406,3.406,3.379,3431.37,11596.1,0,0,26.86,,-0.224,-6.17,1.07,35.12,38.95,31.91,37.69,34.35,74.3,TRUE,0.00032,cleaned,0.955,0.955,,,0.955,,425,3.141,0.247,3.127,3.141,0.247,3.127,3.122,0.241,3.108,TRUE,13/12/2022 00:00,2.134,-6.42,-2.6,-8.37,18.97,20.38,15.65,47.89,102.2,0,0,0.15,,1,1,,,1,
EOH0290,TRUE,,25/08/2021 19:38,29/09/2023 00:00,764.18,25/08/2021 19:40,28/09/2023 23:58,764.18,04/12/2021,04/12/2022,2,0.002,3.086,3.065,3.042,2848.83,8639.38,27.75,0,21.28,,-0.574,-15.69,1.19,42.58,43.5,37.57,42.7,37.35,61.95,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,395,2.949,0.114,2.893,2.932,0.113,2.875,2.911,0.109,2.857,TRUE,13/12/2022 00:00,2.488,-6.42,-2.6,-8.37,12.21,13.42,10.51,27.34,68.03,0,0,0.14,,1,1,1,,1,
EOH0295,TRUE,,25/08/2021 11:58,20/09/2023 08:14,755.84,29/08/2021 00:00,20/09/2023 08:12,752.34,29/08/2021,29/08/2022,3.3,0.578,3.17,3.17,2.967,1421.38,4217.37,0,0,90.8,2140.01,,,,41.03,41.03,33.37,41.71,34.39,57.46,FALSE,0,cleaned,0.998,0.998,,,0.998,0.912,356,3.252,0.052,3.254,3.252,0.052,3.254,3.051,0.053,3.045,FALSE,13/12/2022 00:00,0.03,-5.52,-2.97,-7.94,20.29,22.97,16.57,1.62,0.05,0,0,1.43,58.44,1,1,,,1,1
EOH0303,FALSE,SPF outside threshold,02/12/2021 12:36,28/09/2023 23:58,665.47,04/05/2022 00:00,28/09/2023 23:56,513,08/09/2022,08/09/2023,3.3,1.093,6.401,6.401,5.631,1064.36,5993.28,0,0,128.02,,,,,42.17,42.17,36.84,43.76,38.45,66.66,TRUE,0.00016,cleaned,0.999,0.999,,,0.999,,145,6.331,0.118,6.4,6.331,0.118,6.4,5.495,0.216,5.63,FALSE,13/12/2022 00:00,12.694,-5.52,-2.97,-7.94,16.72,19.98,13.25,3.35,42.58,0,0,1.47,,1,1,,,1,
EOH0310,FALSE,Quality score outside threshold,05/05/2021 11:56,07/02/2023 17:38,643.24,18/08/2021 00:00,07/02/2023 17:36,538.73,13/12/2021,13/12/2022,4,0.706,2.901,2.892,2.838,1392.71,3945.33,6.83,0,26.02,,,,,41.34,42.67,37.62,43.49,38.98,59.38,FALSE,0,cleaned,0.72,0.72,0.72,,0.72,,0,,,,,,,,,,TRUE,09/12/2021 00:00,2.92,0.34,4.2,0.01,18.25,18.62,17.75,3.47,10.14,0,0,0.04,,1,1,1,,1,
EOH0311,TRUE,,03/06/2021 09:36,28/09/2023 23:58,847.6,03/06/2021 09:38,28/09/2023 23:56,847.6,17/12/2021,17/12/2022,1,0.001,2.084,2.043,1.951,8277.56,15848.97,297.8,0,374.73,,-1.336,-39.06,1.64,42.31,42.58,38.67,42.49,38.91,56.54,FALSE,0,cleaned,0.998,0.998,0.998,,0.998,,481,2.094,0.053,2.07,2.043,0.067,2.02,1.943,0.072,1.925,TRUE,13/12/2022 00:00,1.325,-5.52,-2.97,-7.94,17.74,20.23,16.91,81.1,102.56,4.94,0,2.3,,1,1,1,,1,
EOH0315,FALSE,Less than 1yr data available,18/06/2021 08:24,31/03/2022 23:58,286.65,18/06/2021 08:26,31/03/2022 23:56,286.65,,,,,,,,,,,,,,,,,,,,,,,,,cleaned,,,,,,,,,,,,,,,,,TRUE,04/01/2022 00:00,1.722,-0.99,0.59,-3.3,16.7,17.71,15.74,20.91,29.42,6.57,0,0.79,,1,1,1,,1,
EOH0322,TRUE,,18/06/2021 12:36,28/09/2023 23:58,832.47,13/10/2021 00:00,28/09/2023 23:56,716,13/10/2021,13/10/2022,3.3,1.286,2.867,2.627,2.627,2365.21,5911.16,303.1,0,0,,,,,45.97,45.97,34.81,46.61,35.19,62.47,FALSE,0,cleaned,0.951,0.951,0.947,,0.951,,310,2.368,0.138,2.311,2.32,0.091,2.278,2.32,0.091,2.278,TRUE,15/12/2022 00:00,2.582,-2.04,1.2,-4.58,,,,28.82,73.3,1.12,0,0,,1,1,1,,1,
EOH0323,TRUE,,18/03/2021 19:58,29/09/2023 00:00,924.17,18/03/2021 20:00,28/09/2023 23:58,924.17,13/01/2022,13/01/2023,3.3,1.63,6.377,6.377,5.452,656.09,3576.77,0,0,95.25,2306.67,3.417,115.46,0.46,48.68,48.68,43.07,49.93,44.62,66.25,TRUE,0.01594,cleaned,0.969,0.969,,,0.969,0.939,248,7.035,0.286,7.162,7.035,0.286,7.162,5.838,0.18,5.918,FALSE,13/12/2022 00:00,31.301,-5.52,-2.97,-7.94,16.93,21.51,12.81,1.73,53.99,0,0,1.51,53.63,1,1,,,1,1
