Index;year1;year2;year3;year4;year5;year6;year7;year8
168;-6302.968542771906;-6038.248590910642;-5709.298586008705;-5434.738314360919;-5208.507511688693;-4676.580799830808;-3363.208190383728;-2865.8160017110476
169;-6214.357287812904;-5837.909788024655;-5393.907520800153;-5020.1738831838575;-4693.952529092553;-3910.6566434539673;-2039.3607921862222;-1280.1155520644534
170;-6403.983720879186;-6072.988169649054;-5661.307158000648;-5316.9170475867;-5032.1980076730615;-4364.492413566357;-2706.799621608512;-2073.007699370446
171;-6315.4456063087155;-5873.019729442449;-5347.051180363771;-4905.518506141043;-4523.575128442669;-3608.681400616458;-1420.1615460306039;-541.142267009951
172;-6505.625375658287;-6108.46841926922;-5614.478581789615;-5201.25748749422;-4858.583468416429;-4055.564901196607;-2066.104444192486;-1298.0593302815141
173;-6416.533280080055;-5908.127044156852;-5300.192425581361;-4790.8607705696195;-4353.189467065586;-3306.7029624992447;-800.9243820799184;197.87176068874578
174;-6607.366143161586;-6144.862467996056;-5568.489828538044;-5087.802785947407;-4687.840824066757;-3749.893276811941;-1432.4280024526224;-537.5116212334242
175;-6517.623277340563;-5943.236550076944;-5253.334834905355;-4676.204001570785;-4182.805070024982;-3004.714143651441;-181.6830083518662;936.8885919004215
176;-6708.810483229776;-6181.095700482779;-5522.447900643463;-4974.7258927802195;-4517.1484101578235;-3444.618213683775;-802.5302183687745;215.32103837103386
177;-6618.712408999207;-5978.348611491838;-5206.481931077564;-4561.55066517562;-4012.4265850923057;-2702.736459511845;437.5322175186284;1675.8839660585018
178;-6810.091255694387;-6216.800355072041;-5475.990626796522;-4861.291662142945;-4346.568205216251;-3141.314068778489;-176.2740825516139;962.3393791883882
179;-6719.802210998372;-6013.4575315727;-5159.628066958736;-4446.89960453635;-3842.049349896495;-2400.767679181794;1056.7642558593234;2414.888927535032
180;-6911.358068443502;-6252.127500695098;-5429.2333013905145;-4747.435849014072;-4176.511660054589;-2840.588354586941;442.7742716088178;1701.7131757815096
181;-6820.889308153211;-6048.56416151372;-5112.768436554297;-4332.236836184361;-3671.657669168702;-2098.7808069431185;1675.9968138180393;3153.9044535110297
182;-7012.559573285888;-6287.410960013987;-5382.648334676254;-4633.771668113164;-4007.1294419491733;-2541.5771677614603;1057.2959652683894;2435.927801814014
183;-6921.978240905857;-6083.675707124208;-5065.911930645045;-4217.582825297724;-3501.280838760101;-1796.8066992561926;2295.203789390045;3892.880363285856
184;-7113.659203922871;-6322.5304870842565;-5336.003819689768;-4520.000402014549;-3837.985790119401;-2242.3868532159477;1669.150478002547;3168.1300690335092
185;-7023.066182865926;-6118.784156819636;-5019.0554150309645;-4102.926387187281;-3330.8994575985644;-1494.8332719056707;2914.42319016525;4631.874298614582
