utc_timestamp,DE_KN_residential1_heat_pump,Fraction,DE_KN_residential4_heat_pump,Fraction.1
2016-10-04 16:15:00,5738.126,0.0,2203.601,0.0
2016-10-04 16:30:00,5738.138,0.012,2203.601,0.0
2016-10-04 16:45:00,5738.507,0.369,2203.601,0.0
2016-10-04 17:00:00,5738.517,0.01,2203.601,0.0
2016-10-04 17:15:00,5738.647,0.13,2203.601,0.0
2016-10-04 17:30:00,5738.837,0.19,2203.601,0.0
2016-10-04 17:45:00,5738.847,0.01,2203.601,0.0
2016-10-04 18:00:00,5738.847,0.0,2203.601,0.0
2016-10-04 18:15:00,5739.148,0.301,2203.601,0.0
2016-10-04 18:30:00,5739.148,0.0,2203.601,0.0
2016-10-04 18:45:00,5739.158,0.01,2203.601,0.0
2016-10-04 19:00:00,5739.468,0.31,2203.601,0.0
2016-10-04 19:15:00,5739.468,0.0,2203.601,0.0
2016-10-04 19:30:00,5739.478,0.01,2203.601,0.0
2016-10-04 19:45:00,5739.738,0.26,2203.601,0.0
2016-10-04 20:00:00,5739.738,0.0,2203.601,0.0
2016-10-04 20:15:00,5739.738,0.0,2203.601,0.0
2016-10-04 20:30:00,5740.103,0.365,2203.601,0.0
2016-10-04 20:45:00,5740.148,0.045,2203.601,0.0
2016-10-04 21:00:00,5740.153,0.005,2203.601,0.0
2016-10-04 21:15:00,5740.718,0.565,2203.601,0.0
2016-10-04 21:30:00,5740.728,0.01,2203.601,0.0
2016-10-04 21:45:00,5740.728,0.0,2203.601,0.0
2016-10-04 22:00:00,5741.007,0.279,2203.601,0.0
2016-10-04 22:15:00,5741.198,0.191,2203.601,0.0
2016-10-04 22:30:00,5741.648,0.45,2203.601,0.0
2016-10-04 22:45:00,5741.648,0.0,2203.601,0.0
2016-10-04 23:00:00,5741.658,0.01,2203.601,0.0
2016-10-04 23:15:00,5741.658,0.0,2203.601,0.0
2016-10-04 23:30:00,5741.658,0.0,2203.601,0.0
2016-10-04 23:45:00,5741.667,0.009,2203.601,0.0
2016-10-05 00:00:00,5741.667,0.0,2203.601,0.0
2016-10-05 00:15:00,5741.667,0.0,2203.601,0.0
2016-10-05 00:30:00,5741.677,0.01,2203.601,0.0
2016-10-05 00:45:00,5742.278,0.601,2203.601,0.0
2016-10-05 01:00:00,5742.427,0.149,2203.601,0.0
2016-10-05 01:15:00,5742.437,0.01,2203.601,0.0
2016-10-05 01:30:00,5742.437,0.0,2203.601,0.0
2016-10-05 01:45:00,5742.437,0.0,2203.601,0.0
2016-10-05 02:00:00,5742.447,0.01,2203.601,0.0
2016-10-05 02:15:00,5742.447,0.0,2203.601,0.0
2016-10-05 02:30:00,5742.447,0.0,2203.601,0.0
2016-10-05 02:45:00,5742.748,0.301,2203.601,0.0
2016-10-05 03:00:00,5742.748,0.0,2203.601,0.0
2016-10-05 03:15:00,5742.757,0.009,2203.601,0.0
2016-10-05 03:30:00,5743.148,0.391,2203.601,0.0
2016-10-05 03:45:00,5743.158,0.01,2203.601,0.0
2016-10-05 04:00:00,5743.907,0.749,2203.601,0.0
2016-10-05 04:15:00,5744.347,0.44,2203.601,0.0
2016-10-05 04:30:00,5744.857,0.51,2203.601,0.0
2016-10-05 04:45:00,5745.148,0.291,2203.601,0.0
2016-10-05 05:00:00,5745.358,0.21,2203.601,0.0
2016-10-05 05:15:00,5745.957,0.599,2203.601,0.0
2016-10-05 05:30:00,5745.972,0.015,2203.601,0.0
2016-10-05 05:45:00,5746.847,0.875,2203.601,0.0
2016-10-05 06:00:00,5746.876,0.029,2203.601,0.0
2016-10-05 06:15:00,5746.876,0.0,2203.601,0.0
2016-10-05 06:30:00,5747.153,0.277,2203.601,0.0
2016-10-05 06:45:00,5747.158,0.005,2203.601,0.0
2016-10-05 07:00:00,5747.158,0.0,2203.601,0.0
2016-10-05 07:15:00,5747.468,0.31,2203.601,0.0
2016-10-05 07:30:00,5747.468,0.0,2203.601,0.0
2016-10-05 07:45:00,5747.478,0.01,2203.601,0.0
2016-10-05 08:00:00,5747.652,0.174,2203.601,0.0
2016-10-05 08:15:00,5747.748,0.096,2203.601,0.0
2016-10-05 08:30:00,5747.748,0.0,2203.601,0.0
2016-10-05 08:45:00,5747.757,0.009,2203.601,0.0
2016-10-05 09:00:00,5747.757,0.0,2203.601,0.0
2016-10-05 09:15:00,5747.937,0.18,2203.601,0.0
2016-10-05 09:30:00,5747.947,0.01,2203.601,0.0
2016-10-05 09:45:00,5747.947,0.0,2203.601,0.0
2016-10-05 10:00:00,5747.947,0.0,2203.601,0.0
2016-10-05 10:15:00,5747.952,0.005,2203.601,0.0
2016-10-05 10:30:00,5747.957,0.005,2203.601,0.0
2016-10-05 10:45:00,5747.957,0.0,2203.601,0.0
2016-10-05 11:00:00,5747.957,0.0,2203.601,0.0
2016-10-05 11:15:00,5748.267,0.31,2203.601,0.0
2016-10-05 11:30:00,5748.267,0.0,2203.601,0.0
2016-10-05 11:45:00,5748.377,0.11,2203.601,0.0
2016-10-05 12:00:00,5748.478,0.101,2203.601,0.0
2016-10-05 12:15:00,5748.478,0.0,2203.601,0.0
2016-10-05 12:30:00,5748.488,0.01,2203.601,0.0
2016-10-05 12:45:00,5748.738,0.25,2203.601,0.0
2016-10-05 13:00:00,5748.738,0.0,2203.601,0.0
2016-10-05 13:15:00,5748.738,0.0,2203.601,0.0
2016-10-05 13:30:00,5748.748,0.01,2203.601,0.0
2016-10-05 13:45:00,5748.968,0.22,2203.601,0.0
2016-10-05 14:00:00,5748.968,0.0,2203.601,0.0
2016-10-05 14:15:00,5749.007,0.039,2203.601,0.0
2016-10-05 14:30:00,5749.218,0.211,2203.601,0.0
2016-10-05 14:45:00,5749.218,0.0,2203.601,0.0
2016-10-05 15:00:00,5749.228,0.01,2203.601,0.0
2016-10-05 15:15:00,5749.417,0.189,2203.601,0.0
2016-10-05 15:30:00,5749.417,0.0,2203.601,0.0
2016-10-05 15:45:00,5749.417,0.0,2203.601,0.0
2016-10-05 16:00:00,5749.427,0.01,2203.601,0.0
2016-10-05 16:15:00,5749.427,0.0,2203.601,0.0
2016-10-05 16:30:00,5749.427,0.0,2203.601,0.0
2016-10-05 16:45:00,5749.808,0.381,2203.601,0.0
2016-10-05 17:00:00,5750.117,0.309,2203.601,0.0
2016-10-05 17:15:00,5750.126,0.009,2203.601,0.0
2016-10-05 17:30:00,5750.126,0.0,2203.601,0.0
2016-10-05 17:45:00,5750.462,0.336,2203.601,0.0
2016-10-05 18:00:00,5750.468,0.006,2203.601,0.0
2016-10-05 18:15:00,5750.672,0.204,2203.601,0.0
2016-10-05 18:30:00,5751.238,0.566,2203.601,0.0
2016-10-05 18:45:00,5751.498,0.26,2203.601,0.0
2016-10-05 19:00:00,5751.502,0.004,2203.601,0.0
2016-10-05 19:15:00,5751.837,0.335,2203.601,0.0
2016-10-05 19:30:00,5751.837,0.0,2203.601,0.0
2016-10-05 19:45:00,5751.837,0.0,2203.601,0.0
2016-10-05 20:00:00,5752.182,0.345,2203.601,0.0
2016-10-05 20:15:00,5752.187,0.005,2203.601,0.0
2016-10-05 20:30:00,5752.398,0.211,2203.601,0.0
2016-10-05 20:45:00,5752.398,0.0,2203.601,0.0
2016-10-05 21:00:00,5752.617,0.219,2203.601,0.0
2016-10-05 21:15:00,5752.667,0.05,2203.601,0.0
2016-10-05 21:30:00,5752.937,0.27,2203.601,0.0
2016-10-05 21:45:00,5753.157,0.22,2203.601,0.0
2016-10-05 22:00:00,5753.658,0.501,2203.601,0.0
2016-10-05 22:15:00,5753.658,0.0,2203.601,0.0
2016-10-05 22:30:00,5754.267,0.609,2203.601,0.0
2016-10-05 22:45:00,5754.267,0.0,2203.601,0.0
2016-10-05 23:00:00,5754.267,0.0,2203.601,0.0
2016-10-05 23:15:00,5754.277,0.01,2203.601,0.0
2016-10-05 23:30:00,5754.277,0.0,2203.601,0.0
2016-10-05 23:45:00,5754.277,0.0,2203.601,0.0
2016-10-06 00:00:00,5754.287,0.01,2203.601,0.0
2016-10-06 00:15:00,5754.287,0.0,2203.601,0.0
2016-10-06 00:30:00,5754.778,0.491,2203.601,0.0
2016-10-06 00:45:00,5754.888,0.11,2203.601,0.0
2016-10-06 01:00:00,5754.888,0.0,2203.601,0.0
2016-10-06 01:15:00,5754.988,0.1,2203.601,0.0
2016-10-06 01:30:00,5754.988,0.0,2203.601,0.0
2016-10-06 01:45:00,5755.558,0.57,2203.601,0.0
2016-10-06 02:00:00,5755.563,0.005,2203.601,0.0
2016-10-06 02:15:00,5755.568,0.005,2203.601,0.0
2016-10-06 02:30:00,5755.818,0.25,2203.601,0.0
2016-10-06 02:45:00,5755.818,0.0,2203.601,0.0
2016-10-06 03:00:00,5755.828,0.01,2203.601,0.0
2016-10-06 03:15:00,5756.028,0.2,2203.601,0.0
2016-10-06 03:30:00,5756.277,0.249,2203.601,0.0
2016-10-06 03:45:00,5756.287,0.01,2203.601,0.0
2016-10-06 04:00:00,5757.077,0.79,2203.601,0.0
2016-10-06 04:15:00,5757.557,0.48,2203.601,0.0
2016-10-06 04:30:00,5758.027,0.47,2203.601,0.0
2016-10-06 04:45:00,5758.647,0.62,2203.601,0.0
2016-10-06 05:00:00,5758.957,0.31,2203.601,0.0
2016-10-06 05:15:00,5759.447,0.49,2203.601,0.0
2016-10-06 05:30:00,5759.778,0.331,2203.601,0.0
2016-10-06 05:45:00,5759.957,0.179,2203.601,0.0
2016-10-06 06:00:00,5760.542,0.585,2203.601,0.0
2016-10-06 06:15:00,5761.578,1.036,2203.601,0.0
2016-10-06 06:30:00,5761.767,0.189,2203.601,0.0
2016-10-06 06:45:00,5762.408,0.641,2203.601,0.0
2016-10-06 07:00:00,5762.408,0.0,2203.601,0.0
2016-10-06 07:15:00,5762.467,0.059,2203.601,0.0
2016-10-06 07:30:00,5762.898,0.431,2203.601,0.0
2016-10-06 07:45:00,5762.898,0.0,2203.601,0.0
2016-10-06 08:00:00,5762.898,0.0,2203.601,0.0
2016-10-06 08:15:00,5762.908,0.01,2203.601,0.0
2016-10-06 08:30:00,5762.932,0.024,2203.601,0.0
2016-10-06 08:45:00,5763.158,0.226,2203.601,0.0
2016-10-06 09:00:00,5763.167,0.009,2203.601,0.0
2016-10-06 09:15:00,5763.167,0.0,2203.601,0.0
2016-10-06 09:30:00,5763.167,0.0,2203.601,0.0
2016-10-06 09:45:00,5763.376,0.209,2203.601,0.0
2016-10-06 10:00:00,5763.388,0.012,2203.601,0.0
2016-10-06 10:15:00,5763.388,0.0,2203.601,0.0
2016-10-06 10:30:00,5763.388,0.0,2203.601,0.0
2016-10-06 10:45:00,5763.388,0.0,2203.601,0.0
2016-10-06 11:00:00,5763.388,0.0,2203.601,0.0
2016-10-06 11:15:00,5763.638,0.25,2203.601,0.0
2016-10-06 11:30:00,5763.648,0.01,2203.601,0.0
2016-10-06 11:45:00,5763.648,0.0,2203.601,0.0
2016-10-06 12:00:00,5763.648,0.0,2203.601,0.0
2016-10-06 12:15:00,5763.658,0.01,2203.601,0.0
2016-10-06 12:30:00,5763.788,0.13,2203.601,0.0
2016-10-06 12:45:00,5763.876,0.088,2203.601,0.0
2016-10-06 13:00:00,5763.888,0.012,2203.601,0.0
2016-10-06 13:15:00,5763.888,0.0,2203.601,0.0
2016-10-06 13:30:00,5764.112,0.224,2203.601,0.0
2016-10-06 13:45:00,5764.126,0.014,2203.601,0.0
2016-10-06 14:00:00,5764.138,0.012,2203.601,0.0
2016-10-06 14:15:00,5764.257,0.119,2203.601,0.0
2016-10-06 14:30:00,5764.437,0.18,2203.601,0.0
2016-10-06 14:45:00,5764.437,0.0,2203.601,0.0
2016-10-06 15:00:00,5764.447,0.01,2203.601,0.0
2016-10-06 15:15:00,5764.507,0.06,2203.601,0.0
2016-10-06 15:30:00,5764.748,0.241,2203.601,0.0
2016-10-06 15:45:00,5764.748,0.0,2203.601,0.0
2016-10-06 16:00:00,5764.757,0.009,2203.601,0.0
2016-10-06 16:15:00,5764.757,0.0,2203.601,0.0
2016-10-06 16:30:00,5764.757,0.0,2203.601,0.0
2016-10-06 16:45:00,5765.058,0.301,2203.601,0.0
2016-10-06 17:00:00,5765.177,0.119,2203.601,0.0
2016-10-06 17:15:00,5765.777,0.6,2203.601,0.0
2016-10-06 17:30:00,5766.267,0.49,2203.601,0.0
2016-10-06 17:45:00,5766.267,0.0,2203.601,0.0
2016-10-06 18:00:00,5766.767,0.5,2203.601,0.0
2016-10-06 18:15:00,5766.767,0.0,2203.601,0.0
2016-10-06 18:30:00,5766.767,0.0,2203.601,0.0
2016-10-06 18:45:00,5767.308,0.541,2203.601,0.0
2016-10-06 19:00:00,5767.308,0.0,2203.601,0.0
2016-10-06 19:15:00,5767.487,0.179,2203.601,0.0
2016-10-06 19:30:00,5767.876,0.389,2203.601,0.0
2016-10-06 19:45:00,5767.876,0.0,2203.601,0.0
2016-10-06 20:00:00,5767.888,0.012,2203.601,0.0
2016-10-06 20:15:00,5767.888,0.0,2203.601,0.0
2016-10-06 20:30:00,5767.888,0.0,2203.601,0.0
2016-10-06 20:45:00,5768.097,0.209,2203.601,0.0
2016-10-06 21:00:00,5768.097,0.0,2203.601,0.0
2016-10-06 21:15:00,5768.567,0.47,2203.601,0.0
2016-10-06 21:30:00,5768.697,0.13,2203.601,0.0
2016-10-06 21:45:00,5769.287,0.59,2203.601,0.0
2016-10-06 22:00:00,5769.296,0.009,2203.601,0.0
2016-10-06 22:15:00,5769.677,0.381,2203.601,0.0
2016-10-06 22:30:00,5769.877,0.2,2203.601,0.0
2016-10-06 22:45:00,5770.117,0.24,2203.601,0.0
2016-10-06 23:00:00,5770.117,0.0,2203.601,0.0
2016-10-06 23:15:00,5770.126,0.009,2203.601,0.0
2016-10-06 23:30:00,5770.126,0.0,2203.601,0.0
2016-10-06 23:45:00,5770.126,0.0,2203.601,0.0
2016-10-07 00:00:00,5770.138,0.012,2203.601,0.0
2016-10-07 00:15:00,5770.138,0.0,2203.601,0.0
2016-10-07 00:30:00,5770.138,0.0,2203.601,0.0
2016-10-07 00:45:00,5770.148,0.01,2203.601,0.0
2016-10-07 01:00:00,5770.148,0.0,2203.601,0.0
2016-10-07 01:15:00,5770.153,0.005,2203.601,0.0
2016-10-07 01:30:00,5770.158,0.005,2203.601,0.0
2016-10-07 01:45:00,5770.158,0.0,2203.601,0.0
2016-10-07 02:00:00,5770.617,0.459,2203.601,0.0
2016-10-07 02:15:00,5770.617,0.0,2203.601,0.0
2016-10-07 02:30:00,5771.108,0.491,2203.601,0.0
2016-10-07 02:45:00,5771.376,0.268,2203.601,0.0
2016-10-07 03:00:00,5771.376,0.0,2203.601,0.0
2016-10-07 03:15:00,5771.388,0.012,2203.601,0.0
2016-10-07 03:30:00,5771.707,0.319,2203.601,0.0
2016-10-07 03:45:00,5771.707,0.0,2203.601,0.0
2016-10-07 04:00:00,5772.528,0.821,2203.601,0.0
2016-10-07 04:15:00,5772.738,0.21,2203.601,0.0
2016-10-07 04:30:00,5773.397,0.659,2203.601,0.0
2016-10-07 04:45:00,5773.648,0.251,2203.601,0.0
2016-10-07 05:00:00,5774.087,0.439,2203.601,0.0
2016-10-07 05:15:00,5774.537,0.45,2203.601,0.0
2016-10-07 05:30:00,5774.667,0.13,2203.601,0.0
2016-10-07 05:45:00,5775.017,0.35,2203.601,0.0
2016-10-07 06:00:00,5775.017,0.0,2203.671,0.07
2016-10-07 06:15:00,5775.453,0.436,2203.981,0.31
2016-10-07 06:30:00,5776.126,0.673,2204.001,0.02
2016-10-07 06:45:00,5776.138,0.012,2204.021,0.02
2016-10-07 07:00:00,5776.357,0.219,2204.211,0.19
2016-10-07 07:15:00,5776.392,0.035,2204.356,0.145
2016-10-07 07:30:00,5776.796,0.404,2204.431,0.075
2016-10-07 07:45:00,5776.868,0.072,2204.451,0.02
2016-10-07 08:00:00,5777.207,0.339,2204.641,0.19
2016-10-07 08:15:00,5777.358,0.151,2204.661,0.02
2016-10-07 08:30:00,5777.658,0.3,2204.681,0.02
2016-10-07 08:45:00,5777.667,0.009,2204.871,0.19
2016-10-07 09:00:00,5777.667,0.0,2204.891,0.02
2016-10-07 09:15:00,5777.927,0.26,2204.911,0.02
2016-10-07 09:30:00,5777.927,0.0,2205.051,0.14
2016-10-07 09:45:00,5777.927,0.0,2205.121,0.07
2016-10-07 10:00:00,5778.117,0.19,2205.141,0.02
2016-10-07 10:15:00,5778.117,0.0,2205.321,0.18
2016-10-07 10:30:00,5778.117,0.0,2205.351,0.03
2016-10-07 10:45:00,5778.117,0.0,2205.371,0.02
2016-10-07 11:00:00,5778.126,0.009,2205.471,0.1
2016-10-07 11:15:00,5778.328,0.202,2205.581,0.11
2016-10-07 11:30:00,5778.328,0.0,2205.601,0.02
2016-10-07 11:45:00,5778.328,0.0,2205.621,0.02
2016-10-07 12:00:00,5778.337,0.009,2206.146,0.525
2016-10-07 12:15:00,5778.337,0.0,2206.796,0.65
2016-10-07 12:30:00,5778.527,0.19,2206.811,0.015
2016-10-07 12:45:00,5778.527,0.0,2206.831,0.02
2016-10-07 13:00:00,5778.532,0.005,2206.851,0.02
2016-10-07 13:15:00,5778.542,0.01,2206.986,0.135
2016-10-07 13:30:00,5778.748,0.206,2207.061,0.075
2016-10-07 13:45:00,5779.037,0.289,2207.111,0.05
2016-10-07 14:00:00,5779.037,0.0,2207.271,0.16
2016-10-07 14:15:00,5779.046,0.009,2207.286,0.015
2016-10-07 14:30:00,5779.468,0.422,2207.301,0.015
2016-10-07 14:45:00,5779.468,0.0,2207.491,0.19
2016-10-07 15:00:00,5779.468,0.0,2207.511,0.02
2016-10-07 15:15:00,5779.478,0.01,2207.536,0.025
2016-10-07 15:30:00,5779.857,0.379,2207.721,0.185
2016-10-07 15:45:00,5779.857,0.0,2207.741,0.02
2016-10-07 16:00:00,5779.857,0.0,2207.761,0.02
2016-10-07 16:15:00,5779.867,0.01,2207.761,0.0
2016-10-07 16:30:00,5779.867,0.0,2207.761,0.0
2016-10-07 16:45:00,5780.177,0.31,2207.761,0.0
2016-10-07 17:00:00,5780.557,0.38,2207.771,0.01
2016-10-07 17:15:00,5780.626,0.069,2207.771,0.0
2016-10-07 17:30:00,5780.638,0.012,2208.221,0.45
2016-10-07 17:45:00,5781.027,0.389,2208.241,0.02
2016-10-07 18:00:00,5781.027,0.0,2208.261,0.02
2016-10-07 18:15:00,5781.037,0.01,2208.445,0.184
2016-10-07 18:30:00,5781.558,0.521,2208.461,0.016
2016-10-07 18:45:00,5781.558,0.0,2208.481,0.02
2016-10-07 19:00:00,5781.568,0.01,2208.671,0.19
2016-10-07 19:15:00,5781.937,0.369,2208.691,0.02
2016-10-07 19:30:00,5781.947,0.01,2208.711,0.02
2016-10-07 19:45:00,5781.947,0.0,2208.788,0.077
2016-10-07 20:00:00,5782.347,0.4,2208.921,0.133
2016-10-07 20:15:00,5782.427,0.08,2208.941,0.02
2016-10-07 20:30:00,5782.437,0.01,2208.951,0.01
2016-10-07 20:45:00,5782.837,0.4,2208.951,0.0
2016-10-07 21:00:00,5782.867,0.03,2208.951,0.0
2016-10-07 21:15:00,5782.998,0.131,2208.951,0.0
2016-10-07 21:30:00,5783.667,0.669,2208.951,0.0
2016-10-07 21:45:00,5783.876,0.209,2208.951,0.0
2016-10-07 22:00:00,5783.876,0.0,2208.956,0.005
2016-10-07 22:15:00,5784.227,0.351,2208.961,0.005
2016-10-07 22:30:00,5784.328,0.101,2208.961,0.0
2016-10-07 22:45:00,5784.328,0.0,2208.961,0.0
2016-10-07 23:00:00,5784.337,0.009,2208.961,0.0
2016-10-07 23:15:00,5784.337,0.0,2208.961,0.0
2016-10-07 23:30:00,5784.337,0.0,2208.961,0.0
2016-10-07 23:45:00,5784.347,0.01,2208.971,0.01
2016-10-08 00:00:00,5784.347,0.0,2208.971,0.0
2016-10-08 00:15:00,5784.347,0.0,2208.971,0.0
2016-10-08 00:30:00,5784.357,0.01,2208.971,0.0
2016-10-08 00:45:00,5784.357,0.0,2208.971,0.0
2016-10-08 01:00:00,5784.357,0.0,2208.971,0.0
2016-10-08 01:15:00,5784.367,0.01,2208.971,0.0
2016-10-08 01:30:00,5784.367,0.0,2208.981,0.01
2016-10-08 01:45:00,5784.367,0.0,2208.981,0.0
2016-10-08 02:00:00,5784.376,0.009,2208.981,0.0
2016-10-08 02:15:00,5784.376,0.0,2208.981,0.0
2016-10-08 02:30:00,5784.376,0.0,2208.981,0.0
2016-10-08 02:45:00,5784.388,0.012,2208.981,0.0
2016-10-08 03:00:00,5784.388,0.0,2208.989,0.008
2016-10-08 03:15:00,5784.388,0.0,2208.991,0.002
2016-10-08 03:30:00,5784.708,0.32,2208.991,0.0
2016-10-08 03:45:00,5784.733,0.025,2208.991,0.0
2016-10-08 04:00:00,5785.488,0.755,2208.991,0.0
2016-10-08 04:15:00,5785.488,0.0,2208.991,0.0
2016-10-08 04:30:00,5786.027,0.539,2208.991,0.0
2016-10-08 04:45:00,5786.027,0.0,2209.001,0.01
2016-10-08 05:00:00,5786.663,0.636,2209.001,0.0
2016-10-08 05:15:00,5786.677,0.014,2209.001,0.0
2016-10-08 05:30:00,5787.117,0.44,2209.001,0.0
2016-10-08 05:45:00,5787.126,0.009,2209.001,0.0
2016-10-08 06:00:00,5787.658,0.532,2209.001,0.0
2016-10-08 06:15:00,5787.658,0.0,2209.381,0.38
2016-10-08 06:30:00,5788.058,0.4,2210.096,0.715
2016-10-08 06:45:00,5788.147,0.089,2210.121,0.025
2016-10-08 07:00:00,5789.038,0.891,2210.141,0.02
2016-10-08 07:15:00,5789.148,0.11,2210.156,0.015
2016-10-08 07:30:00,5789.507,0.359,2210.351,0.195
2016-10-08 07:45:00,5789.927,0.42,2210.371,0.02
2016-10-08 08:00:00,5789.927,0.0,2210.571,0.2
2016-10-08 08:15:00,5790.297,0.37,2210.581,0.01
2016-10-08 08:30:00,5790.347,0.05,2210.601,0.02
2016-10-08 08:45:00,5790.958,0.611,2210.621,0.02
2016-10-08 09:00:00,5790.978,0.02,2210.811,0.19
2016-10-08 09:15:00,5790.978,0.0,2210.831,0.02
2016-10-08 09:30:00,5790.983,0.005,2210.976,0.145
2016-10-08 09:45:00,5790.988,0.005,2211.041,0.065
2016-10-08 10:00:00,5790.988,0.0,2211.058,0.017
2016-10-08 10:15:00,5790.988,0.0,2211.075,0.017
2016-10-08 10:30:00,5790.998,0.01,2211.715,0.64
2016-10-08 10:45:00,5790.998,0.0,2212.051,0.336
2016-10-08 11:00:00,5790.998,0.0,2212.071,0.02
2016-10-08 11:15:00,5791.207,0.209,2212.091,0.02
2016-10-08 11:30:00,5791.218,0.011,2212.111,0.02
2016-10-08 11:45:00,5791.218,0.0,2212.126,0.015
2016-10-08 12:00:00,5791.218,0.0,2212.336,0.21
2016-10-08 12:15:00,5791.228,0.01,2213.021,0.685
2016-10-08 12:30:00,5791.267,0.039,2213.096,0.075
2016-10-08 12:45:00,5791.376,0.109,2213.111,0.015
2016-10-08 13:00:00,5791.388,0.012,2213.131,0.02
2016-10-08 13:15:00,5791.742,0.354,2213.151,0.02
2016-10-08 13:30:00,5792.126,0.384,2213.171,0.02
2016-10-08 13:45:00,5792.126,0.0,2213.361,0.19
2016-10-08 14:00:00,5792.388,0.262,2213.376,0.015
2016-10-08 14:15:00,5792.398,0.01,2213.435,0.059
2016-10-08 14:30:00,5792.398,0.0,2213.581,0.146
2016-10-08 14:45:00,5792.398,0.0,2213.601,0.02
2016-10-08 15:00:00,5792.607,0.209,2213.621,0.02
2016-10-08 15:15:00,5792.617,0.01,2213.811,0.19
2016-10-08 15:30:00,5792.617,0.0,2213.831,0.02
2016-10-08 15:45:00,5792.617,0.0,2213.851,0.02
2016-10-08 16:00:00,5792.617,0.0,2213.871,0.02
2016-10-08 16:15:00,5792.626,0.009,2214.051,0.18
2016-10-08 16:30:00,5792.626,0.0,2214.051,0.0
2016-10-08 16:45:00,5793.078,0.452,2214.051,0.0
2016-10-08 17:00:00,5793.087,0.009,2214.051,0.0
2016-10-08 17:15:00,5793.467,0.38,2214.051,0.0
2016-10-08 17:30:00,5793.667,0.2,2214.061,0.01
2016-10-08 17:45:00,5793.667,0.0,2214.061,0.0
2016-10-08 18:00:00,5793.788,0.121,2214.061,0.0
2016-10-08 18:15:00,5794.248,0.46,2214.061,0.0
2016-10-08 18:30:00,5794.248,0.0,2214.061,0.0
2016-10-08 18:45:00,5794.248,0.0,2214.061,0.0
2016-10-08 19:00:00,5794.977,0.729,2214.061,0.0
2016-10-08 19:15:00,5794.998,0.021,2214.071,0.01
2016-10-08 19:30:00,5795.007,0.009,2214.071,0.0
2016-10-08 19:45:00,5795.498,0.491,2214.071,0.0
2016-10-08 20:00:00,5795.507,0.009,2214.071,0.0
2016-10-08 20:15:00,5795.517,0.01,2214.071,0.0
2016-10-08 20:30:00,5795.978,0.461,2214.071,0.0
2016-10-08 20:45:00,5795.978,0.0,2214.071,0.0
2016-10-08 21:00:00,5795.978,0.0,2214.081,0.01
2016-10-08 21:15:00,5796.377,0.399,2214.081,0.0
2016-10-08 21:30:00,5796.408,0.031,2214.081,0.0
2016-10-08 21:45:00,5796.408,0.0,2214.081,0.0
2016-10-08 22:00:00,5796.417,0.009,2214.081,0.0
2016-10-08 22:15:00,5796.947,0.53,2214.081,0.0
2016-10-08 22:30:00,5797.188,0.241,2214.091,0.01
2016-10-08 22:45:00,5797.648,0.46,2214.091,0.0
2016-10-08 23:00:00,5797.658,0.01,2214.091,0.0
2016-10-08 23:15:00,5797.658,0.0,2214.091,0.0
2016-10-08 23:30:00,5797.658,0.0,2214.091,0.0
2016-10-08 23:45:00,5797.667,0.009,2214.091,0.0
2016-10-09 00:00:00,5797.667,0.0,2214.091,0.0
2016-10-09 00:15:00,5797.667,0.0,2214.101,0.01
2016-10-09 00:30:00,5797.677,0.01,2214.101,0.0
2016-10-09 00:45:00,5797.748,0.071,2214.101,0.0
2016-10-09 01:00:00,5797.998,0.25,2214.101,0.0
2016-10-09 01:15:00,5798.007,0.009,2214.101,0.0
2016-10-09 01:30:00,5798.007,0.0,2214.101,0.0
2016-10-09 01:45:00,5798.157,0.15,2214.106,0.005
2016-10-09 02:00:00,5798.376,0.219,2214.111,0.005
2016-10-09 02:15:00,5798.376,0.0,2214.111,0.0
2016-10-09 02:30:00,5798.498,0.122,2214.111,0.0
2016-10-09 02:45:00,5799.197,0.699,2214.111,0.0
2016-10-09 03:00:00,5799.212,0.015,2214.111,0.0
2016-10-09 03:15:00,5799.558,0.346,2214.111,0.0
2016-10-09 03:30:00,5799.558,0.0,2214.121,0.01
2016-10-09 03:45:00,5799.568,0.01,2214.121,0.0
2016-10-09 04:00:00,5800.167,0.599,2214.121,0.0
2016-10-09 04:15:00,5800.577,0.41,2214.121,0.0
2016-10-09 04:30:00,5801.117,0.54,2214.121,0.0
2016-10-09 04:45:00,5801.527,0.41,2214.121,0.0
2016-10-09 05:00:00,5801.837,0.31,2214.121,0.0
2016-10-09 05:15:00,5802.078,0.241,2214.131,0.01
2016-10-09 05:30:00,5802.328,0.25,2214.191,0.06
2016-10-09 05:45:00,5802.767,0.439,2214.741,0.55
2016-10-09 06:00:00,5803.017,0.25,2214.741,0.0
2016-10-09 06:15:00,5803.038,0.021,2215.051,0.31
2016-10-09 06:30:00,5803.867,0.829,2215.071,0.02
2016-10-09 06:45:00,5803.867,0.0,2215.096,0.025
2016-10-09 07:00:00,5804.108,0.241,2215.281,0.185
2016-10-09 07:15:00,5804.228,0.12,2215.301,0.02
2016-10-09 07:30:00,5804.238,0.01,2215.406,0.105
2016-10-09 07:45:00,5804.697,0.459,2216.076,0.67
2016-10-09 08:00:00,5804.697,0.0,2216.151,0.075
2016-10-09 08:15:00,5804.707,0.01,2216.171,0.02
